x,y,category
-4.151338,1.673227,1
4.6230006,4.3288097,5
4.1181197,-2.1921365,2
3.9307215,-1.238886,2
0.5508496,5.082935,3
-1.8619928,9.1753025,9
-2.1690528,14.640998,4
0.9286372,12.083443,9
4.320678,8.511042,5
15.17976,8.118662,0
10.668216,2.8852475,6
-3.711036,11.216745,7
-4.928179,8.859748,7
-3.707865,-0.87626255,1
2.1149704,4.816659,8
14.392558,7.7992244,0
-3.044567,9.192787,2
4.0427666,-0.87309355,2
16.223661,7.232804,0
0.2936526,14.379571,4
-3.7696464,1.9917059,1
-2.3176565,-3.0204728,1
4.2551455,-2.2200704,2
-5.2684083,10.222107,7
4.3614674,8.3636465,3
-0.29281178,11.929199,9
-3.6245546,8.023259,7
1.4492111,-1.0844072,2
1.0847752,4.649439,8
-3.3478048,-2.5926962,1
-1.5444722,9.978914,9
5.64188,8.257919,5
1.4245996,5.9586315,8
2.789615,5.9843674,8
-3.4706616,0.24440013,1
-1.8640549,9.338651,9
1.7002765,5.1762013,8
4.5532002,4.6037564,3
-3.7787666,3.0245755,1
9.731396,2.7319794,6
4.484031,8.568076,5
-4.6410246,10.763814,7
-2.068889,14.794887,4
1.8584248,-1.7465019,2
3.2957609,9.867434,7
14.069268,6.872366,0
5.5699515,7.6815267,3
15.4786625,7.8061743,0
-2.7924714,0.17166959,4
-3.0971196,0.03067448,1
-3.9614313,0.79952794,1
-4.105599,8.5429325,7
0.1906989,10.748026,9
-2.138872,-2.006887,1
-3.7159717,1.8676839,1
2.2982903,5.872371,8
5.5241466,7.9383397,5
-2.6131449,9.795878,7
3.6126466,9.086672,5
15.483699,7.40759,0
10.978733,3.7896233,6
10.378875,4.489176,6
16.118256,7.160813,0
-0.44663405,12.954223,4
-4.089304,1.1857669,1
2.5851235,-1.259824,2
6.0771813,3.9597561,3
-0.6443941,13.2938385,4
-2.433805,14.639332,4
9.478939,3.3254697,6
0.9345221,5.2510095,8
15.43282,8.244711,0
-0.827523,10.317825,9
5.836648,7.0281873,5
1.6813053,5.6128254,8
-2.998114,9.004696,7
15.997154,6.486262,0
5.0299845,5.7189155,3
4.2833266,8.561149,5
-0.11919183,13.386743,4
4.0073977,8.91202,5
-0.1813822,11.770242,9
10.545744,3.0955694,6
-4.898199,10.080343,7
-3.5000448,2.460148,1
0.80981153,11.991801,9
10.257927,2.7461593,6
-2.2234683,-0.9923473,1
5.3586063,2.9527848,3
-2.2206244,-3.8117218,8
5.4920807,2.7035308,3
-1.0222394,11.11097,9
-3.8096576,3.0508583,1
4.6539755,-1.5904983,2
-4.5996704,8.552774,7
-3.2026389,8.968626,7
16.854292,6.762424,7
14.186486,7.164393,0
3.9533026,-1.8976629,2
4.426221,4.616079,3
-3.6603498,2.1613324,1
-2.1014488,-1.2649761,1
-2.3997977,14.716418,4
3.9901724,-0.7693867,2
4.025216,8.689487,5
10.11862,3.5367637,6
15.548777,6.047126,0
-2.3404164,10.896202,9
10.80854,3.2025895,6
3.241938,0.16558313,2
3.234854,5.6595306,8
-0.3858926,11.035082,9
1.4462934,-1.3751208,2
4.1732125,4.4948683,3
5.0956273,3.8468528,3
10.186282,3.8342175,6
-0.4300303,10.321003,9
-1.7781726,13.031271,1
-1.1747772,13.193367,4
5.332879,4.7949505,3
4.744571,3.9856403,3
14.738332,7.138831,0
-4.0031943,8.125552,7
-3.8313327,9.5407,7
-3.992893,2.3610218,1
-3.9363441,10.514467,7
-4.6021857,8.5867815,7
4.4343557,5.511619,3
10.888463,2.9952192,6
1.4716523,14.698989,4
-1.0433496,10.246768,9
5.494377,6.2622166,5
-2.3302124,14.910851,4
-0.13660885,13.567324,4
3.7464812,9.311051,2
-3.6204345,11.196571,7
-1.3426964,9.842002,9
14.416357,5.8102083,0
-1.2918185,10.516252,9
3.4962363,5.949205,8
-2.2682214,14.795351,4
0.81132835,14.077685,4
-1.5335792,9.788069,9
-2.9828556,-1.594416,1
3.3447852,-1.9878131,2
-0.09523456,15.091776,4
-0.36603564,10.72813,9
4.8356495,3.8578372,3
15.727594,6.124197,0
-1.2155424,13.254024,4
-2.9508765,0.6512639,1
10.0491705,3.005497,6
3.3047426,-1.0677474,2
11.022822,3.6439855,6
5.63451,3.4093492,3
-4.9328027,11.307183,7
-0.69958913,14.912024,4
2.800145,-0.6306755,2
11.090356,4.996132,6
11.689266,6.821146,6
-4.5959377,9.780593,7
-1.9833328,-3.7853663,1
0.38005382,5.663145,8
1.8143511,13.130452,9
15.694863,5.7814593,0
1.462987,14.73087,4
-2.6736362,0.33191475,1
0.6226303,13.747347,4
3.1693265,-0.7804388,2
-3.319375,-1.5511442,1
1.3977884,5.5436587,3
10.898123,3.608206,6
-1.2462313,14.209337,4
10.113615,4.35473,6
-4.105442,8.385577,7
5.0100145,6.8337317,5
1.135804,5.3551836,8
-5.1554546,10.609149,7
16.189692,6.6573257,0
5.463073,7.2653704,5
-3.4330528,1.1525978,1
0.67295915,14.020268,4
2.8462884,0.011864752,2
0.66028136,5.182417,8
-1.3816434,15.189261,4
-4.7565494,10.858762,7
-4.230096,9.029029,7
5.224492,4.364489,3
0.012339738,5.4890003,8
0.2705638,14.352567,4
-0.5782907,10.619766,9
6.252922,4.946058,5
1.0417056,6.1729603,8
10.674396,4.96316,6
-4.598544,10.355014,7
4.028526,4.503696,3
-2.0281029,13.704583,4
9.8345175,3.1791296,6
-3.6737974,9.474959,7
-2.8589773,-1.9309673,1
-4.655291,10.268466,7
-0.21100901,13.626766,4
5.5358653,3.3828664,3
5.869328,4.1357555,3
-1.5975021,10.07529,9
2.7508228,5.2492075,8
1.4083265,5.4984074,8
-3.0863922,-3.2856905,1
-0.23585393,10.428556,8
9.543264,3.2131004,6
5.652576,3.49676,3
-3.5363462,-2.641261,1
-2.494598,-2.1754832,1
-0.16574278,11.294865,3
4.287924,9.197807,5
2.423062,-1.1260638,2
1.4805087,5.992006,8
-1.0553957,14.8013,4
2.7315042,-0.3249029,2
-1.8128592,10.485677,9
-4.250921,10.192274,7
-2.936439,-2.6881936,1
-0.18960488,14.156593,4
2.6540549,5.60209,8
2.8002083,-0.44255695,2
-0.32293832,12.077813,9
10.054044,4.219748,6
0.04406414,14.893795,4
-2.8784504,0.45878997,1
3.8681886,5.2795258,3
-0.7229553,13.741288,4
2.396214,-1.2067215,2
4.678197,8.936975,5
3.6972046,-1.1053873,2
4.3534913,9.087043,5
11.077733,5.48935,6
0.8197101,5.444255,8
15.104986,5.633989,0
11.26937,4.4757624,6
1.3881675,-0.93286806,2
-1.0185971,14.258638,4
0.37264192,11.196253,9
-0.67781997,14.243739,4
-1.4550049,9.553745,9
-1.0841752,14.231734,4
5.253444,6.28963,5
-2.8576138,0.53418094,1
6.092522,6.8888984,5
1.0549344,5.999965,8
-1.6620191,14.170641,4
-3.659273,9.767335,7
3.0693982,5.428446,9
3.7014687,9.460739,5
-1.9734343,10.347328,9
3.7712624,9.295371,5
-0.4514896,11.690354,9
-2.8585956,0.57521236,1
5.147349,8.380517,5
1.3550781,5.067902,8
4.6134396,5.557115,3
-0.6955801,10.557147,9
-1.5818386,10.244418,9
-2.530207,-1.2657477,1
1.0639789,5.1115007,8
5.515165,3.1130824,3
1.7395468,5.6481876,8
11.304491,4.47166,6
5.4741235,8.282931,5
3.697194,-0.37723768,2
-3.709384,9.573801,7
2.643579,-1.6040597,2
-4.3032937,8.112023,7
10.96725,3.8551953,6
15.508606,5.7938647,0
-0.21142223,10.973676,9
-5.3097544,10.2775955,7
-1.3703786,10.321092,9
0.6122806,14.184413,4
10.729562,3.676781,6
15.486779,7.8732553,0
3.6471963,9.778581,5
5.8527756,4.142552,3
4.2700086,9.3971615,5
-5.2884765,11.925733,7
5.0577626,3.3035815,3
-1.5410551,10.075895,9
5.080964,3.3177798,3
9.797173,4.6444564,6
0.47737956,6.005234,8
4.202658,4.5725274,3
-3.731777,0.48015213,1
-4.7787914,11.524746,7
10.987706,3.705629,6
5.960103,7.478584,5
3.6826653,9.518188,5
-3.7445436,10.905972,7
11.252711,3.8693326,6
5.0875263,9.535414,5
0.14112595,5.4823303,8
1.7802085,-1.3395028,2
-2.8244042,0.86171377,1
-4.564998,9.1278,7
-0.66184556,10.491093,9
1.8169245,-0.9578594,2
-3.6780334,8.414955,7
4.2601604,5.558033,3
10.563044,3.5234833,6
-3.9645865,11.26584,7
0.29410794,5.3391395,8
4.799766,7.297258,5
-2.8906672,0.7937673,3
-3.2056293,10.500144,7
-5.00898,10.253936,7
2.4177754,6.2524996,8
-1.3944857,14.501307,4
16.476982,6.4608474,0
-3.6688251,9.009417,7
3.8668308,3.9437973,3
15.494246,5.6287594,0
9.592093,3.5635145,6
5.56125,3.2021935,3
5.839639,4.933166,9
-4.295161,8.971342,7
-2.5660622,-3.6416316,1
-1.1687939,10.511611,9
5.0758805,6.3399053,5
5.4599037,3.6476457,3
10.918338,2.933102,6
15.753399,5.7577724,0
0.8992071,11.723378,9
3.4401708,-0.24571902,2
2.0555398,5.9755473,8
16.256027,7.6023173,0
4.2398705,4.736334,9
-3.123434,1.2760295,1
11.15203,6.4229712,6
15.9431305,7.157016,0
15.407666,7.3675847,0
-2.8013809,0.7803255,1
0.5072375,12.518471,9
15.935281,6.779823,0
15.13786,7.0824656,0
-1.2152054,14.079759,4
2.4975736,0.13673592,2
-3.25461,0.2628637,1
1.5964792,13.160933,7
15.301716,5.5209503,0
4.124765,4.8383965,3
-1.1452699,14.407671,4
1.4635063,14.574088,4
-4.3036633,9.223169,7
4.956304,7.8779187,5
-1.0635736,10.669884,9
1.2290704,5.0417724,8
3.258182,-1.387312,2
15.0465355,7.925653,0
15.367852,5.540572,0
1.4275703,5.4974027,8
10.504762,3.5076995,6
1.9423518,-0.32955942,2
3.321561,-1.6524816,2
-4.0937276,9.344736,7
10.858239,3.7941067,6
-2.56854,-3.1740024,1
3.1579397,-0.94553614,2
-0.7250756,11.824002,9
2.8286164,-0.7802042,2
10.086931,2.8913217,6
-0.16863139,11.45289,9
-4.165364,10.196468,7
0.3482656,11.695485,9
4.783226,9.270024,5
16.406002,6.6883054,0
10.211606,3.4751945,8
-3.527969,1.764102,1
5.1102505,8.237195,5
4.3833385,-2.0244324,2
0.16230978,14.800369,4
5.5581174,4.2218075,3
-1.7597256,14.585313,9
-2.516362,14.263255,4
-3.8338065,10.785138,7
4.1148944,9.115528,5
11.243777,6.33621,6
10.445277,3.128175,6
-5.3963046,11.927931,7
-4.9610305,9.396005,7
10.36321,4.795231,6
0.37057185,4.6309733,8
5.1626368,6.3172317,5
-2.0618718,9.638027,9
-3.9106836,9.618688,7
16.722445,6.462341,0
11.033262,6.1277604,6
-4.0203266,1.9615233,1
-0.6486456,12.255241,9
4.5131397,-1.9208685,2
5.5648994,5.547263,3
4.7000947,3.5049736,3
4.6696777,9.450292,5
-1.5668969,15.084183,4
4.4319515,5.063916,3
3.497197,9.49815,5
1.7210675,5.894476,8
10.638966,2.725945,6
3.9984808,3.9422638,3
-4.834169,8.92031,7
1.9588599,-1.8629091,2
-0.26070982,5.074971,8
1.3765286,14.774249,4
-2.1943297,9.548565,9
4.5131235,9.484171,5
16.475136,6.364615,0
3.8014905,-0.6638641,2
-3.815655,0.33716005,1
0.5230581,13.813234,4
4.35513,-1.4698923,2
11.262114,6.6064653,4
5.288565,3.8315911,3
-2.0948496,-2.8006577,1
-4.190449,8.163858,7
-2.0543098,-4.4032965,1
-0.29438567,5.145343,8
13.905268,6.737799,0
-2.2451003,8.753401,9
10.68094,4.102544,6
0.1325039,5.083778,8
-2.455224,-0.9895911,1
-1.685631,9.368744,9
1.3777359,14.695078,4
-2.3177037,14.086679,4
1.1587853,12.257392,9
-4.141272,1.1384581,1
1.492818,5.055964,8
-1.8964033,9.212573,9
11.303054,6.4601974,6
3.8330412,9.097803,5
5.4235992,9.030084,5
5.4427423,3.1636717,3
4.7043176,4.138763,3
16.201582,6.504516,0
-1.7728492,-3.6784034,1
-3.6370451,1.8998476,4
4.644316,5.004518,3
-0.17202905,5.159955,8
4.639071,3.6536665,3
-3.719318,2.7032168,4
4.440006,-1.5471041,2
16.35011,6.6455173,0
-5.266688,9.693714,7
3.5140576,9.825141,5
5.656086,8.250067,5
-3.5343235,1.4009821,1
1.373446,5.7910137,8
4.07617,9.194036,5
5.5979404,4.4184093,3
-2.0746174,15.060638,4
10.842638,6.013729,6
16.593672,6.94287,0
5.237504,7.725018,5
-3.54044,8.915895,7
2.7404315,-0.47034538,2
10.481944,4.0041127,6
11.025283,6.5195384,6
15.963044,6.6274166,0
-3.6858506,-0.09421234,1
-3.6757293,1.8353393,1
0.164794,13.594972,4
-4.0426836,8.509299,7
-1.6652796,11.467179,9
16.522852,6.9084206,0
14.399169,7.4245353,0
10.544702,2.8923862,6
10.753964,6.23944,6
-0.3044591,5.213836,8
9.471501,3.704174,6
-1.5771565,9.571295,9
0.21721147,14.18887,4
4.1101413,8.788604,5
3.2334251,-1.3686569,2
-2.3281634,14.275565,4
-2.4774494,-1.6443741,0
-4.257465,8.349569,7
-0.220429,11.058301,5
10.634772,2.7085423,6
5.8192058,8.119805,5
16.265806,6.6142216,0
1.9192072,13.32429,9
-0.20593067,4.7575274,8
9.951999,5.217314,6
-4.167807,1.5350142,1
2.408379,12.802699,9
-4.008047,8.295053,7
5.6574373,8.772943,5
-4.1344957,8.533312,7
4.8327255,6.581222,5
-3.7424881,2.2609942,1
-2.7841957,-2.9211884,1
5.4629025,3.1111448,3
15.088879,7.9379144,0
3.3711674,0.07431863,2
14.574253,7.8904543,0
5.1829123,3.0936718,3
2.603163,6.5126905,8
-3.7918456,3.1719384,1
10.705847,5.0615478,6
-2.3521414,14.2657,4
10.983355,6.20683,6
4.411733,-1.8160654,2
9.98861,4.9760222,6
-2.4724467,14.249919,4
0.9768926,5.547043,8
0.2958306,5.235827,8
-2.0220516,-4.0088763,1
-3.5896304,1.3583299,4
0.5722165,14.419643,4
-3.5191886,8.665272,7
-2.487715,-3.674305,1
4.5896306,-1.8196071,2
2.2673376,-1.7606826,2
5.622963,3.2314427,3
-0.023257786,12.539865,9
9.871766,3.0969918,6
-2.8803666,-3.5557065,4
-1.8505242,10.131073,9
5.247141,7.745598,5
10.4916115,2.6310406,6
3.6529531,-1.4224758,2
5.9216003,3.502938,3
1.1555147,12.396796,9
4.5657268,-1.86715,2
10.465734,5.394395,6
4.5225654,-1.9064438,2
-3.8282678,10.774174,7
-2.30748,14.971177,4
4.3889914,3.9447064,3
10.9503355,3.3529608,6
0.032698277,13.8947735,4
-1.8884966,9.131492,9
-3.3616366,9.099299,7
16.596329,6.748807,0
1.3504177,-0.9235136,2
3.4718847,-0.039318852,2
0.09559947,10.919246,9
3.8358116,9.162436,5
0.6042061,13.674235,4
4.423764,8.768614,5
14.301513,6.461033,0
-3.7344677,1.806016,1
-0.18483229,13.131197,4
4.662157,4.76069,3
10.165116,4.9997635,6
5.6115255,4.4597673,3
4.192124,-1.9380563,2
-2.1128995,9.744247,9
-3.2631736,9.93938,7
4.143866,8.656526,5
3.9949043,4.89381,3
-4.310341,8.175416,7
15.162498,8.308436,0
-1.4948864,9.594764,9
5.672229,7.9629326,5
-0.37016344,5.03267,8
5.298978,4.0491843,3
4.4869776,-1.8541315,2
14.475717,8.1497,0
-3.8961222,2.4945598,1
0.6835745,4.6749835,8
5.2260337,3.0877333,3
14.070211,5.83102,0
-3.7007532,2.4309394,1
1.579058,-1.2284409,2
5.413033,3.2612062,3
1.0946416,12.497767,4
15.358845,6.3936005,0
14.557802,6.872475,0
-3.6810734,-1.4558394,1
-5.1630607,11.854895,7
1.7069864,-0.66522014,2
-1.9798298,9.099479,9
5.9758754,4.0760493,3
-1.8457611,10.991667,9
-0.8154551,14.231838,4
-2.9629683,9.019063,2
5.1453195,9.212009,5
2.2019467,6.246118,8
10.033664,3.941382,6
-3.209971,10.232961,7
-4.6306214,9.74442,7
1.8553107,12.910232,9
0.30746514,5.207154,8
1.5744251,12.533092,9
-1.0311813,10.858044,9
3.5612652,-1.9986258,2
15.643545,7.15108,0
14.828591,7.4872794,0
-4.092856,0.49094728,1
0.18632002,13.944149,4
2.74075,-1.0473379,2
0.007328033,14.352242,4
5.7145205,4.61833,3
0.98017246,12.608394,9
-0.727437,14.325236,4
4.7312007,3.847695,3
4.263078,9.557426,5
-4.2618227,10.410727,7
10.657231,4.1629233,6
4.478133,9.479006,5
-4.0273886,9.586662,7
-3.0420444,-2.5490947,1
0.68426406,5.8183947,8
10.652546,3.4889166,6
-1.0075059,10.775764,9
3.8723445,5.072077,3
15.616784,7.5918527,0
0.7885304,14.754104,4
-3.0874887,0.33988503,1
2.461567,-1.8328135,2
2.8053021,-1.1245407,2
5.0938873,7.779925,5
6.0299463,3.8879402,3
-5.4883475,11.581941,7
-0.68857294,14.566031,4
-2.8025277,-3.7572916,1
-5.0296707,9.882302,7
-3.1080492,10.096679,7
0.9129204,4.918064,8
-3.3378713,-0.6660876,1
-1.4492075,10.602569,9
2.0455942,-1.9818231,2
6.1146903,3.9144778,3
3.6633854,0.5263664,2
-0.82550067,14.032254,4
15.911628,7.9853115,0
-3.024863,0.84946066,1
1.9707215,5.9547577,8
-1.6823475,13.859936,4
4.322714,3.7562513,3
10.478612,3.9956012,6
5.5979033,6.9013243,5
9.865509,3.544078,6
1.201801,14.585464,4
-4.6716857,9.9298,7
14.939725,6.8586802,9
4.5492253,4.1531954,3
-1.6824455,-4.335145,1
4.8220644,4.091001,3
16.300898,7.202866,0
4.04989,-1.7013367,2
-3.977756,0.0025250358,1
-3.9857059,0.12930907,1
14.47968,7.124159,0
-0.074901626,10.717881,9
0.93152523,11.981675,9
-0.38271716,15.032035,4
9.613584,3.232277,6
-4.542501,9.546711,7
10.987003,6.529953,6
5.6134276,3.8661034,3
4.4837,8.952036,5
4.9846687,9.237591,5
0.35123467,14.126934,4
-1.0484108,14.317101,4
9.890049,4.9352965,6
0.04120238,11.162067,9
-1.9220326,-4.1974597,1
-3.5584826,-0.40136442,1
4.8020315,4.9434395,3
-2.6114788,-0.6038083,1
-3.0211365,-3.3932223,1
15.373341,7.2169647,0
4.905071,8.765071,5
-3.8475566,-0.05473812,1
-1.1364324,12.952629,4
-1.0554482,13.922763,4
10.506895,4.323921,6
10.62508,3.8738263,6
10.419332,5.0000443,6
15.12238,6.8134785,0
-2.4737415,-3.8277647,1
2.0344539,-0.93630916,2
15.322518,6.149648,0
0.598875,5.6414747,8
1.5691502,-1.0568777,2
3.6207707,-1.7999961,2
-2.0458565,-3.3858001,1
-3.0325043,0.18984888,1
5.290821,4.415853,3
-5.2188516,10.32827,7
0.48843944,12.092246,9
5.0154977,9.165551,5
4.466797,3.3783073,3
15.370548,7.863779,0
4.68428,-1.5594352,2
15.320737,8.336154,0
10.50502,4.746818,6
1.9258778,-1.3138258,2
-1.749766,10.464527,9
15.395337,8.451691,0
-4.0040665,10.326951,7
10.80545,4.093818,6
1.2012539,12.34945,9
-0.3750392,11.502055,9
-3.2970202,-0.39803913,1
2.301873,-1.3807725,2
-1.1923705,11.90729,9
5.819682,4.3339596,3
-0.4512823,14.249405,4
-4.5241,9.941789,7
1.3951243,12.718729,9
10.154029,3.0575056,6
14.450799,7.538408,0
-0.12912998,11.597875,9
0.67896247,13.28139,4
0.3460925,5.278976,8
-4.146678,10.290009,7
-4.5200715,9.577274,7
0.89758164,11.945498,9
0.4833001,5.3074393,8
9.975837,2.6542869,6
-0.2607434,11.108945,9
5.2713356,7.0347095,5
1.7922413,-1.7259285,2
3.6835973,-0.50133914,2
1.8134252,-1.715088,2
4.235488,4.7584615,3
0.27745378,11.229741,9
-3.219838,2.5009358,8
-0.11375531,5.6018157,8
2.1560304,5.4009175,8
10.859611,3.3756316,6
-0.65748185,13.956165,4
-1.9397866,14.180349,4
0.6677479,14.567427,4
-1.943401,14.063305,4
4.227024,-0.821928,2
-1.9259557,14.29381,4
11.12413,5.4997745,6
15.186555,7.641563,0
-3.8132908,9.899827,7
15.405525,8.024998,0
-3.9498227,11.113497,7
1.0816272,5.056655,8
4.4196835,-0.98860854,2
15.7446575,7.6361957,0
-0.42192534,5.0013757,8
0.5679727,5.2152433,8
5.5117846,5.2514315,3
10.263969,3.4854863,6
1.4883789,5.731267,8
10.995404,3.960326,6
10.893534,6.401935,6
0.7726793,4.9230165,8
10.260283,2.9219549,6
4.2331557,9.607517,5
-1.6579447,-3.9021819,1
-2.7806401,0.3334942,1
1.4644654,6.159834,8
-4.7464356,9.461207,7
3.4218864,6.1052737,8
5.560532,3.3693254,3
9.924811,5.172016,6
0.5167094,5.570221,8
0.97292787,12.110978,9
4.4486747,9.792004,5
14.476634,6.44891,0
16.21571,7.7253556,0
14.821822,8.066442,0
5.53604,3.4038613,3
3.79307,-0.9112996,2
10.23848,3.022481,6
10.302633,5.686747,6
-4.669969,9.213866,7
0.31639832,5.964667,8
5.5220165,3.4202926,3
5.1897755,9.549271,5
-3.3645997,-0.0053593116,1
-0.1872067,13.519837,4
4.6706038,4.691974,3
4.022476,9.619787,5
-0.8007395,10.692604,9
-2.220526,-3.8675437,4
4.5510564,9.425352,5
-0.3081185,13.360268,4
-3.518557,1.9084558,1
-2.916562,-2.9554205,1
4.990068,9.682114,5
-2.2220814,14.101207,4
15.769909,7.631083,0
1.4368819,12.673196,9
-3.1871614,8.734382,7
-1.9000045,-2.7165933,1
2.6630263,-1.6635803,2
5.484875,7.086011,5
-5.127958,9.98524,7
1.5375488,12.926358,9
-1.3219826,14.735466,4
16.322823,7.928207,0
4.9012904,3.2167633,3
10.452982,4.8390455,6
-3.457599,0.88427126,1
-3.2593384,10.016773,7
-4.599544,8.954013,7
5.248364,8.731094,5
10.124844,2.9493647,6
4.310243,4.4924865,3
15.380881,6.9724326,0
-1.8264989,-3.8291664,1
-2.7310383,-1.815809,1
1.0001106,14.333484,4
2.7349355,-0.07675496,2
0.45692414,13.760609,4
4.8908896,4.052116,3
11.243445,4.702352,6
-0.6492812,15.059523,4
-2.9766104,8.839652,7
5.237326,7.9776964,5
-4.119991,9.976078,7
10.808436,5.0880017,6
-0.54674345,12.277591,9
-5.49843,11.303814,7
2.9552433,0.27539998,2
1.3382893,5.56297,8
-1.1108565,11.458615,4
0.92886657,12.427471,9
0.8565194,5.1568966,8
15.446324,7.386519,0
-4.9661784,11.276509,7
-2.5764632,-1.045246,1
-3.498984,2.495252,1
2.8133955,0.08147741,2
4.643378,4.62759,3
4.066185,5.4867473,3
5.6546397,8.259759,5
-0.47397447,14.312834,4
9.710727,4.516735,6
4.53263,9.862082,5
15.194671,7.5388584,0
10.57794,4.482993,6
5.8587937,4.740743,3
-5.29326,10.4062805,7
4.7268567,4.068689,3
0.013497503,5.4178395,8
1.7596257,-0.73609626,2
-2.4011676,9.483513,9
15.456106,8.563066,0
14.749709,6.40126,0
0.023427226,12.13526,9
-3.3405032,-1.1718091,1
1.8427327,-0.8045316,2
3.0862012,0.10791018,2
0.4744855,11.890404,9
4.996344,4.6630964,3
0.9658045,12.15344,9
-0.55164146,14.707754,4
10.779395,6.0856705,6
5.5520725,7.0604486,5
3.6406965,0.5317939,2
10.11373,2.75193,6
10.146625,3.2331874,6
-4.272021,9.13369,7
10.649229,6.096604,6
0.06724438,5.1904883,8
2.8657002,-1.1468799,2
-1.8272636,10.3220215,9
3.8011148,-1.2800026,2
15.2855015,6.6969705,0
9.807308,4.1637826,6
-3.8546321,10.188444,7
1.9186751,-1.8211907,2
0.5270133,5.6589794,8
9.555263,3.3690982,6
-0.90038675,11.327546,9
14.196714,5.7174373,0
-0.94053936,10.994489,9
9.784689,2.6774352,6
15.287887,6.35544,0
6.1096377,4.572604,3
-3.4354346,1.0232518,1
-3.0672112,-2.2541606,1
-0.77111375,14.399318,4
1.470062,12.956366,9
6.133052,7.1072383,5
2.0001345,5.126963,8
-3.215574,1.7790025,1
16.289103,8.291072,0
10.214503,2.8333805,6
10.656322,6.231551,6
-4.0466166,9.505827,7
2.4921236,-0.7745129,2
5.8848944,3.9733274,3
0.14648074,14.420454,4
4.522652,-1.9605949,2
4.490335,3.5415354,3
-0.1507788,11.295899,9
14.755731,7.872577,0
15.415714,6.582877,0
-1.076832,12.923706,4
5.9937167,7.1768575,5
16.224297,7.618873,0
10.086255,2.5596118,6
0.64771044,14.247018,4
-4.3799906,8.849965,7
0.091573656,13.983733,4
6.036255,3.6695921,3
-3.427749,-2.2380214,1
-1.7716143,11.04086,9
4.61689,3.6437051,3
-1.1127667,11.679757,9
0.6561371,12.920472,9
6.039102,4.1248293,3
-1.9136293,-2.607445,1
1.3632832,5.4601655,8
-3.976754,9.116685,7
-3.0754569,-2.1975229,1
-5.02987,11.695402,7
2.1104898,-0.3486033,2
2.3925,6.4680114,8
-0.72567105,11.493241,9
0.49868494,12.060011,9
9.844939,3.5002406,6
4.3323035,-1.1632811,2
-4.6104813,10.185081,7
2.819567,-0.582477,2
5.8858457,7.641873,5
16.646515,6.7297015,0
10.3622465,4.48368,6
-3.9219313,11.232467,7
4.295961,4.402751,3
0.8179922,12.128484,9
4.935224,6.622452,5
0.79538655,12.688193,9
15.812486,6.789524,0
2.648395,5.5399528,8
5.221294,8.763955,5
2.6026826,5.7409143,8
-1.2455858,14.543767,4
-4.2295017,11.58669,9
14.903354,6.47196,0
4.389134,9.552867,5
5.7142305,3.5054152,3
3.5637705,-0.92627585,2
-0.66120356,13.884328,4
3.644867,6.230467,8
-3.8590457,10.255757,7
-0.18225022,15.001026,4
-3.3235765,-0.67884237,1
5.8418093,7.9941773,5
0.02030545,14.61424,4
11.11553,5.444217,6
6.1398106,4.272102,3
-4.658902,11.358591,7
-5.186108,10.364132,7
1.0314596,12.804551,9
9.888954,3.9013197,6
10.513448,3.7555892,6
2.754338,0.14659686,2
2.0271268,-0.12981755,2
-2.802231,-1.0960612,1
9.892962,4.968302,6
5.0714717,8.712196,5
-1.6713202,13.330135,4
5.8140597,7.409631,5
4.1233387,5.0426893,3
16.091513,7.8858857,0
5.3021755,7.779204,5
5.4419165,6.8341527,5
2.7912726,-1.0364429,2
15.626821,7.1180463,0
4.924877,8.28711,5
0.67284507,5.440115,8
2.080388,6.583484,8
-1.4257634,14.344912,4
4.1970143,-1.2739614,2
11.013387,4.0970445,6
-1.4497637,10.872073,9
-5.0136833,10.474684,7
-1.969723,-2.7856085,1
16.051401,7.2039013,0
2.5451016,-1.5026352,2
5.0796742,4.327189,3
-2.952628,-3.7827709,1
1.4077893,5.6333337,8
-5.1197486,11.529557,7
-2.181808,-2.0145204,1
1.8054477,6.5378985,8
2.513258,-0.53327197,2
-3.007577,9.048366,7
2.2840889,-0.2226584,2
10.12518,5.244875,6
5.157541,4.561056,3
3.0110183,-0.34505835,2
5.3269777,3.6067708,3
-4.231395,11.116513,7
10.124622,3.492663,6
2.1398458,5.3721623,8
-5.138984,10.865444,7
5.6312766,8.543678,5
5.496528,4.0537257,3
-1.5843765,-4.3311563,8
-0.05891678,13.9352045,4
1.4146305,14.652618,4
-0.7328151,10.9410715,9
0.40465227,14.188479,4
10.748334,5.3056264,6
1.1578447,14.668466,4
5.7886252,7.7371845,5
5.4605227,7.8483157,5
-3.1472564,0.7227926,1
-1.6438767,-4.310366,1
-0.6051256,11.432885,9
4.5114326,3.7652466,3
0.51378566,5.1652985,8
-2.65511,-1.5575075,6
